success,created,id,errors
True,False,003Ps00000frjwbIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjwcIAA,[]
True,False,003Ps00000frjwdIAA,[]
True,False,003Ps00000frjweIAA,[]
True,False,003Ps00000frjwfIAA,[]
True,False,003Ps00000frjwgIAA,[]
True,False,003Ps00000frjwhIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjwiIAA,[]
True,False,003Ps00000frjwjIAA,[]
True,False,003Ps00000frjwkIAA,[]
False,False,003Ps00000frjwlIAA,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjwmIAA,[]
True,False,003Ps00000frjwnIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjwoIAA,[]
True,False,003Ps00000frjwpIAA,[]
True,False,003Ps00000frjwqIAA,[]
True,False,003Ps00000frjwrIAA,[]
True,False,003Ps00000frjwsIAA,[]
True,False,003Ps00000frjwtIAA,[]
True,False,003Ps00000frjwuIAA,[]
False,False,003Ps00000frjwvIAA,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjwwIAA,[]
True,False,003Ps00000frjwxIAA,[]
True,False,003Ps00000frjwyIAA,[]
True,False,003Ps00000frjwzIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjx0IAA,[]
True,False,003Ps00000frjx1IAA,[]
True,False,003Ps00000frjx2IAA,[]
True,False,003Ps00000frjx3IAA,[]
True,False,003Ps00000frjx4IAA,[]
True,False,003Ps00000frjx5IAA,[]
True,False,003Ps00000frjx6IAA,[]
False,False,003Ps00000frjx7IAA,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjx8IAA,[]
True,False,003Ps00000frjx9IAA,[]
True,False,003Ps00000frjxAIAQ,[]
True,False,003Ps00000frjxBIAQ,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjxCIAQ,[]
True,False,003Ps00000frjxDIAQ,[]
True,False,003Ps00000frjxEIAQ,[]
True,False,003Ps00000frjxFIAQ,[]
True,False,003Ps00000frjxGIAQ,[]
True,False,003Ps00000frjxHIAQ,[]
True,False,003Ps00000frjxIIAQ,[]
True,False,003Ps00000frjxJIAQ,[]
False,False,003Ps00000frjxKIAQ,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjxLIAQ,[]
True,False,003Ps00000frjxMIAQ,[]
True,False,003Ps00000frjxNIAQ,[]
True,False,003Ps00000frjxOIAQ,[]
True,False,003Ps00000frjxPIAQ,[]
True,False,003Ps00000frjxQIAQ,[]
True,False,003Ps00000frjxRIAQ,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjxSIAQ,[]
True,False,003Ps00000frjxTIAQ,[]
True,False,003Ps00000frjxUIAQ,[]
True,False,003Ps00000frjxVIAQ,[]
True,False,003Ps00000frjxWIAQ,[]
True,False,003Ps00000frjxXIAQ,[]
True,False,003Ps00000frjxYIAQ,[]
False,False,003Ps00000frjxZIAQ,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjxaIAA,[]
True,False,003Ps00000frjxbIAA,[]
True,False,003Ps00000frjxcIAA,[]
True,False,003Ps00000frjxdIAA,[]
True,False,003Ps00000frjxeIAA,[]
False,False,003Ps00000frjxfIAA,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjxgIAA,[]
True,False,003Ps00000frjxhIAA,[]
True,False,003Ps00000frjxiIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
False,False,003Ps00000frjxjIAA,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjxkIAA,[]
True,False,003Ps00000frjxlIAA,[]
True,False,003Ps00000frjxmIAA,[]
True,False,003Ps00000frjxnIAA,[]
True,False,003Ps00000frjxoIAA,[]
False,False,003Ps00000frjxpIAA,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frjxqIAA,[]
True,False,003Ps00000frjxrIAA,[]
True,False,003Ps00000frjxsIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjxtIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frjxuIAA,[]
False,False,003Ps00000frkNOIAY,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frkNPIAY,[]
True,False,003Ps00000frkNQIAY,[]
True,False,003Ps00000frkNRIAY,[]
True,False,003Ps00000frkNSIAY,[]
False,False,003Ps00000frkNTIAY,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frkNUIAY,[]
True,False,003Ps00000frkNVIAY,[]
True,False,003Ps00000frkNWIAY,[]
True,False,003Ps00000frkNXIAY,[]
True,False,003Ps00000frkNYIAY,[]
True,False,003Ps00000frkNZIAY,[]
True,False,003Ps00000frkNaIAI,[]
True,False,003Ps00000frkNbIAI,[]
True,False,003Ps00000frkNcIAI,[]
True,False,003Ps00000frkNdIAI,[]
True,False,003Ps00000frkNeIAI,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkNfIAI,[]
False,False,003Ps00000frkNgIAI,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frkNhIAI,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Laicized', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkNiIAI,[]
True,False,003Ps00000frkNjIAI,[]
True,False,003Ps00000frkNkIAI,[]
True,False,003Ps00000frkNlIAI,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkNmIAI,[]
True,False,003Ps00000frkNnIAI,[]
True,False,003Ps00000frkNoIAI,[]
True,False,003Ps00000frkNpIAI,[]
True,False,003Ps00000frkNqIAI,[]
True,False,003Ps00000frkNrIAI,[]
True,False,003Ps00000frkNsIAI,[]
True,False,003Ps00000frkNtIAI,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkNuIAI,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkNvIAI,[]
True,False,003Ps00000frkNwIAI,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkNxIAI,[]
True,False,003Ps00000frkNyIAI,[]
True,False,003Ps00000frkNzIAI,[]
True,False,003Ps00000frkO0IAI,[]
True,False,003Ps00000frkO1IAI,[]
True,False,003Ps00000frkO2IAI,[]
True,False,003Ps00000frkO3IAI,[]
True,False,003Ps00000frkO4IAI,[]
True,False,003Ps00000frkO5IAI,[]
True,False,003Ps00000frkO6IAI,[]
True,False,003Ps00000frkO7IAI,[]
True,False,003Ps00000frkO8IAI,[]
True,False,003Ps00000frkO9IAI,[]
False,False,003Ps00000frkOAIAY,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frkOBIAY,[]
True,False,003Ps00000frkOCIAY,[]
True,False,003Ps00000frkODIAY,[]
True,False,003Ps00000frkOEIAY,[]
True,False,003Ps00000frkOFIAY,[]
True,False,003Ps00000frkOGIAY,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkOHIAY,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkOIIAY,[]
True,False,003Ps00000frkOJIAY,[]
True,False,003Ps00000frkOKIAY,[]
True,False,003Ps00000frkOLIAY,[]
True,False,003Ps00000frkOMIAY,[]
True,False,003Ps00000frkONIAY,[]
True,False,003Ps00000frkOOIAY,[]
True,False,003Ps00000frkOPIAY,[]
True,False,003Ps00000frkOQIAY,[]
True,False,003Ps00000frkORIAY,[]
True,False,003Ps00000frkOSIAY,[]
True,False,003Ps00000frkrVIAQ,[]
True,False,003Ps00000frkrWIAQ,[]
False,False,003Ps00000frkrXIAQ,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frkrYIAQ,[]
True,False,003Ps00000frkrZIAQ,[]
True,False,003Ps00000frkraIAA,[]
True,False,003Ps00000frkrbIAA,[]
True,False,003Ps00000frkrcIAA,[]
True,False,003Ps00000frkrdIAA,[]
True,False,003Ps00000frkreIAA,[]
True,False,003Ps00000frkrfIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkrgIAA,[]
True,False,003Ps00000frkrhIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
False,False,003Ps00000frkriIAA,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frkrjIAA,[]
True,False,003Ps00000frkrkIAA,[]
True,False,003Ps00000frkrlIAA,[]
True,False,003Ps00000frkrmIAA,[]
True,False,003Ps00000frkrnIAA,[]
True,False,003Ps00000frkroIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkrpIAA,[]
True,False,003Ps00000frkrqIAA,[]
True,False,003Ps00000frkrrIAA,[]
True,False,003Ps00000frkrsIAA,[]
True,False,003Ps00000frkrtIAA,[]
True,False,003Ps00000frkruIAA,[]
True,False,003Ps00000frkrvIAA,[]
True,False,003Ps00000frkrwIAA,[]
True,False,003Ps00000frkrxIAA,[]
True,False,003Ps00000frkryIAA,[]
True,False,003Ps00000frkrzIAA,[]
True,False,003Ps00000frks0IAA,[]
True,False,003Ps00000frks1IAA,[]
True,False,003Ps00000frks2IAA,[]
True,False,003Ps00000frks3IAA,[]
True,False,003Ps00000frks4IAA,[]
True,False,003Ps00000frks5IAA,[]
True,False,003Ps00000frks6IAA,[]
True,False,003Ps00000frks7IAA,[]
True,False,003Ps00000frks8IAA,[]
True,False,003Ps00000frks9IAA,[]
True,False,003Ps00000frksAIAQ,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frksBIAQ,[]
True,False,003Ps00000frksCIAQ,[]
True,False,003Ps00000frksDIAQ,[]
True,False,003Ps00000frksEIAQ,[]
True,False,003Ps00000frksFIAQ,[]
True,False,003Ps00000frksGIAQ,[]
True,False,003Ps00000frksHIAQ,[]
True,False,003Ps00000frksIIAQ,[]
True,False,003Ps00000frksJIAQ,[]
True,False,003Ps00000frksKIAQ,[]
True,False,003Ps00000frksLIAQ,[]
True,False,003Ps00000frksMIAQ,[]
False,False,003Ps00000frksNIAQ,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frksOIAQ,[]
True,False,003Ps00000frksPIAQ,[]
True,False,003Ps00000frksQIAQ,[]
True,False,003Ps00000frksRIAQ,[]
True,False,003Ps00000frksSIAQ,[]
True,False,003Ps00000frksTIAQ,[]
True,False,003Ps00000frksUIAQ,[]
True,False,003Ps00000frksVIAQ,[]
True,False,003Ps00000frksWIAQ,[]
False,False,003Ps00000frksXIAQ,"[{'statusCode': 'FIELD_CUSTOM_VALIDATION_EXCEPTION', 'message': ""A Priest cannot be both Incardinated in a Diocese and a Professed Religious Institute.  If Priest is Religious, populate the 'Religious Congregation' field, and if they are Diocesan the 'Diocese of Incardination' field."", 'fields': []}]"
True,False,003Ps00000frksYIAQ,[]
True,False,003Ps00000frksZIAQ,[]
True,False,003Ps00000frksaIAA,[]
True,False,003Ps00000frksbIAA,[]
True,False,003Ps00000frkscIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Transitional Deacon', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frksdIAA,[]
True,False,003Ps00000frkseIAA,[]
True,False,003Ps00000frksfIAA,[]
True,False,003Ps00000frksgIAA,[]
True,False,003Ps00000frkshIAA,[]
True,False,003Ps00000frksiIAA,[]
True,False,003Ps00000frksjIAA,[]
True,False,003Ps00000frkskIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkslIAA,[]
True,False,003Ps00000frksmIAA,[]
True,False,003Ps00000frksnIAA,[]
True,False,003Ps00000frksoIAA,[]
True,False,003Ps00000frkspIAA,[]
True,False,003Ps00000frksqIAA,[]
True,False,003Ps00000frksrIAA,[]
False,True,,"[{'statusCode': 'INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST', 'message': 'bad value for restricted picklist field: Priest - Extern', 'fields': ['mbfc__Ecclesial_Status__c']}]"
True,False,003Ps00000frkssIAA,[]
True,False,003Ps00000frkstIAA,[]
True,False,003Ps00000frksuIAA,[]
True,False,003Ps00000frksvIAA,[]
True,False,003Ps00000frkswIAA,[]
True,False,003Ps00000frksxIAA,[]
