Batch Number,Record,Success,Error
1,"{""Name"": ""F\u00e9lix Rougier House of Studies, Mount Angel (MSpS)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""PO Box 499"", ""BillingCity"": ""Saint Benedict"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97373"", ""BillingCountry"": null, ""Phone"": ""503-845-1181"", ""Fax"": null, ""mbfc__Email__c"": ""rougierhos@gmail.com"", ""Website"": ""https://hos.mspsusa.org/home"", ""mbfc__Abbreviation__c"": ""Missionaries of the Holy Spirit"", ""mbfc__Religious_Suffix__c"": ""MSpS"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": null, ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiLIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_14""}",True,
1,"{""Name"": ""Brotherhood of the People of Praise, Portland"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""7709 N Denver Ave"", ""BillingCity"": ""Portland"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97217"", ""BillingCountry"": null, ""Phone"": ""503-230-9999"", ""Fax"": null, ""mbfc__Email__c"": null, ""Website"": null, ""mbfc__Abbreviation__c"": ""Brotherhood of the People of Praise"", ""mbfc__Religious_Suffix__c"": null, ""mbfc__Type_Members__c"": ""Men"", ""Description"": ""A religious community of celibate men, lay and clergy, within People of Praise Christian community, with houses in St. Paul, MN and Portland, OR."", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiQIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_16""}",True,
1,"{""Name"": ""Carmelite House of Studies, Mount Angel (OCD)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""300 Humpert Ln NE"", ""BillingCity"": ""Mount Angel"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97362"", ""BillingCountry"": null, ""Phone"": ""503-902-1120"", ""Fax"": null, ""mbfc__Email__c"": null, ""Website"": ""https://admin.discalcedcarmelitefriars.com/communities/studies.php"", ""mbfc__Abbreviation__c"": ""Discalced Carmelite Friars"", ""mbfc__Religious_Suffix__c"": ""OCD"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": null, ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiRIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_17""}",True,
1,"{""Name"": ""Holy Rosary Priory, Portland (OP)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""Holy Rosary Priory\n375 NE Clackamas St"", ""BillingCity"": ""Portland"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97232"", ""BillingCountry"": null, ""Phone"": ""503-235-3163"", ""Fax"": ""503-235-3164"", ""mbfc__Email__c"": ""office@holyrosarypdx.org"", ""Website"": ""holyrosarypdx.org"", ""mbfc__Abbreviation__c"": ""Dominicans"", ""mbfc__Religious_Suffix__c"": ""OP"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": ""Serving Holy Rosary and the Rosary Confraternity"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiSIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_18""}",True,
1,"{""Name"": ""Society of Domus Dei Holy House Monasteries, Washougal, WA (SDD)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""462 Hudson Rd"", ""BillingCity"": ""Washougal"", ""BillingState"": ""WA"", ""BillingPostalCode"": ""98671"", ""BillingCountry"": null, ""Phone"": ""360-835-5358"", ""Fax"": null, ""mbfc__Email__c"": null, ""Website"": ""http://nhachua.net/"", ""mbfc__Abbreviation__c"": ""Domus Dei"", ""mbfc__Religious_Suffix__c"": ""SDD"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": ""Serving Our Lady of Lavang Parish; Southeast Asia Vicariate in Portland; and Vietnamese Catholic communities in Beaverton, Tigard and Salem"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiTIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_21""}",True,
1,"{""Name"": ""Franciscan Friars, Oakland (OFM)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""Provincial Office\n1500 34th Ave"", ""BillingCity"": ""Oakland"", ""BillingState"": ""CA"", ""BillingPostalCode"": ""94601"", ""BillingCountry"": null, ""Phone"": ""510-536-3722"", ""Fax"": null, ""mbfc__Email__c"": ""info@sbofm.org"", ""Website"": ""sbfranciscans.org"", ""mbfc__Abbreviation__c"": ""Franciscans"", ""mbfc__Religious_Suffix__c"": ""OFM"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": ""Serving St. John the Baptist Parish, Milwaukie; Providence Hospital, Seaside"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiUIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_22""}",True,
1,"{""Name"": ""Congregation of Holy Cross, Portland (CSC)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""5410 N Strong St"", ""BillingCity"": ""Portland"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97203"", ""BillingCountry"": null, ""Phone"": ""503-943-8024"", ""Fax"": ""503-943-7313"", ""mbfc__Email__c"": ""holycrossoffice@up.edu"", ""Website"": ""https://www.holycrossusa.org/"", ""mbfc__Abbreviation__c"": ""Holy Cross"", ""mbfc__Religious_Suffix__c"": ""CSC"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": ""Serving the University of Portland; Holy Redeemer Parish, Portland; and St. Andr\u00e9 Bessette Parish, Portland"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiVIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_23""}",True,
1,"{""Name"": ""Saint John Society, Corvallis (SSJ)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""PO Box 1004"", ""BillingCity"": ""Corvallis"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97339"", ""BillingCountry"": null, ""Phone"": ""541-760-3498"", ""Fax"": null, ""mbfc__Email__c"": ""stjohnsociety@socsj.org"", ""Website"": ""https://www.socsj.org/"", ""mbfc__Abbreviation__c"": ""Saint John Society"", ""mbfc__Religious_Suffix__c"": ""SSJ"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": ""A society of Apostolic Life with other residences in Argentina, Uruguay and Italy, serving at St. Mary Parish and Oregon State University Newman Center, Corvallis; St. Michael Parish and Portland State University Newman Center, Portland."", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiWIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_26""}",True,
1,"{""Name"": ""Servite Friars, Portland (OSM)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""Monastery of Our Sorrowful Mother\nPO Box 20008"", ""BillingCity"": ""Portland"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97294"", ""BillingCountry"": null, ""Phone"": ""971-383-1007"", ""Fax"": null, ""mbfc__Email__c"": null, ""Website"": ""https://servite.org/"", ""mbfc__Abbreviation__c"": ""Servites"", ""mbfc__Religious_Suffix__c"": ""OSM"", ""mbfc__Type_Members__c"": ""Men"", ""Description"": ""Serving at The Grotto, Portland www.thegrotto.org"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiXIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_27""}",True,
1,"{""Name"": ""Adorers of the Holy Cross, Portland (MTG)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""7408 SE Alder St"", ""BillingCity"": ""Portland"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97215"", ""BillingCountry"": null, ""Phone"": ""503-254-3284"", ""Fax"": ""503-255-3097"", ""mbfc__Email__c"": ""mtgdlhn@yahoo.com"", ""Website"": ""http://menthanhgiadalat.net/"", ""mbfc__Abbreviation__c"": ""Adorers of the Holy Cross"", ""mbfc__Religious_Suffix__c"": ""MTG"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": ""Serving Our Lady of Lavang Parish, Portland; Ascension Parish, Portland; the Archdiocesan Pastoral Center, Portland; Immigrant and Refugee Community Organization, Portland; St. Stephen Parish, Portland; St. Joseph Parish, Salem; St. Anthony Parish, Tigard"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiYIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_29""}",True,
1,"{""Name"": ""Adrian Dominican Sisters, Adrian, MI (OP)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""1257 East Siena Heights Drive"", ""BillingCity"": ""Adrian"", ""BillingState"": ""MI"", ""BillingPostalCode"": ""49221"", ""BillingCountry"": null, ""Phone"": ""517-266-3400"", ""Fax"": null, ""mbfc__Email__c"": ""jfinfera@adriandominicans.org"", ""Website"": ""http://adriandominicans.org/"", ""mbfc__Abbreviation__c"": ""Dominicans"", ""mbfc__Religious_Suffix__c"": ""OP"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": null, ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiZIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_30""}",True,
1,"{""Name"": ""Benedictine Sisters of Mount Angel, Mount Angel (OSB)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""Queen of Angels Monastery\n840 S Main St"", ""BillingCity"": ""Mount Angel"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97362"", ""BillingCountry"": null, ""Phone"": ""503-845-6141"", ""Fax"": ""503-845-6585"", ""mbfc__Email__c"": ""info@benedictine-srs.org"", ""Website"": ""https://www.benedictine-srs.org/"", ""mbfc__Abbreviation__c"": ""Benedictine Sisters of Mount Angel"", ""mbfc__Religious_Suffix__c"": ""OSB"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": ""Serving St. Joseph Shelter/Mission Benedict, Mount Angel; Mount Angel Seminary, Saint Benedict"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiKIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_31""}",True,
1,"{""Name"": ""Carmelite Sisters, Discalced, Eugene (OCD)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""Carmel of Maria Regina, Monastery and Novitiate\n87609 Green Hill Rd"", ""BillingCity"": ""Eugene"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97402"", ""BillingCountry"": null, ""Phone"": ""541-345-8649"", ""Fax"": ""541-345-4857"", ""mbfc__Email__c"": ""carmeleugene@gmail.com"", ""Website"": ""https://carmelitesinoregon.org/"", ""mbfc__Abbreviation__c"": ""Discalced Carmelite Nuns"", ""mbfc__Religious_Suffix__c"": ""OCD"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": ""The Carmel of Maria Regina is a cloistered community founded in 1957 in Eugene, Oregon. Prayer is the center and purpose of their life. The structure of their life supports this through enclosure, solitude, self-denial, community and simplicity of life."", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiRIAU"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_32""}",True,
1,"{""Name"": ""Oblates of St. Martha, Portland (OSM)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""National Sanctuary of Our Sorrowful Mother (The Grotto)\nPO Box 20008"", ""BillingCity"": ""Portland"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97294"", ""BillingCountry"": null, ""Phone"": ""503-261-2423"", ""Fax"": null, ""mbfc__Email__c"": null, ""Website"": null, ""mbfc__Abbreviation__c"": ""Servites"", ""mbfc__Religious_Suffix__c"": ""OSM"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": null, ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LiaIAE"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_33""}",True,
1,"{""Name"": ""Sisters of St. Dominic of Caldwell, Caldwell, NJ (OP)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""1 Ryerson Avenue"", ""BillingCity"": ""Caldwell"", ""BillingState"": ""NJ"", ""BillingPostalCode"": ""7006"", ""BillingCountry"": null, ""Phone"": ""973-403-3331"", ""Fax"": ""973-228-9611"", ""mbfc__Email__c"": ""dempsey@up.edu"", ""Website"": ""https://caldwellop.org/"", ""mbfc__Abbreviation__c"": ""Sisters of St. Dominic"", ""mbfc__Religious_Suffix__c"": ""OP"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": ""Serving the University of Portland"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LibIAE"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_34""}",True,
1,"{""Name"": ""Sisters of Our Lady of Sorrows, Beaverton (OSF)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""3600 SW 170th Ave"", ""BillingCity"": ""Beaverton"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97003"", ""BillingCountry"": null, ""Phone"": ""503-649-7127"", ""Fax"": ""503-259-9507"", ""mbfc__Email__c"": ""sisters@olpretreat.org"", ""Website"": ""https://www.olpretreat.org/"", ""mbfc__Abbreviation__c"": ""Franciscans"", ""mbfc__Religious_Suffix__c"": ""OSF"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": null, ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LicIAE"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_35""}",True,
1,"{""Name"": ""Holy Spirit Sisters, Portland (ALCS)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""2736 NE 54th Ave"", ""BillingCity"": ""Portland"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97213"", ""BillingCountry"": null, ""Phone"": ""503-239-0328"", ""Fax"": ""503-239-0328"", ""mbfc__Email__c"": null, ""Website"": ""http://www.theholyspiritsisters.org/"", ""mbfc__Abbreviation__c"": ""Holy Spirit Sisters"", ""mbfc__Religious_Suffix__c"": ""ALCS"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": ""Serving at St. Mary of the Valley Infirmary, Maryville Nursing Home, St. Anthony Village Assisted Living Center and the archbishop\u2019s residence https://www.holyspiritsistersalcs.com/"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LidIAE"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_36""}",True,
1,"{""Name"": ""Thu Thiem Sisters, Beaverton (LHC)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""7361 SW 175th Ter"", ""BillingCity"": ""Beaverton"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97007"", ""BillingCountry"": null, ""Phone"": ""503-330-5411"", ""Fax"": null, ""mbfc__Email__c"": ""mtgttbeaverton@gmail.com"", ""Website"": null, ""mbfc__Abbreviation__c"": ""Thu Thiem Sisters"", ""mbfc__Religious_Suffix__c"": ""LHC"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": null, ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LieIAE"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_37""}",True,
1,"{""Name"": ""Maryknoll Sisters of St. Dominic, Eugene (MM)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""2691 Erin Way"", ""BillingCity"": ""Eugene"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97408"", ""BillingCountry"": null, ""Phone"": ""541-344-0761"", ""Fax"": null, ""mbfc__Email__c"": null, ""Website"": ""https://www.maryknollsisters.org/"", ""mbfc__Abbreviation__c"": ""Maryknoll Sisters"", ""mbfc__Religious_Suffix__c"": ""MM"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": ""The Maryknoll Sisters do not have a community or formal ministry in the Archdiocese of Portland."", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LifIAE"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_38""}",True,
1,"{""Name"": ""Missionary Sisters of the Rosary of Fatima, Woodburn (HMRF)"", ""RecordTypeId"": ""012Ps000002fU2gIAE"", ""mbfc__Religious_Type__c"": ""Local Community"", ""BillingStreet"": ""474 Harrison St"", ""BillingCity"": ""Woodburn"", ""BillingState"": ""OR"", ""BillingPostalCode"": ""97071"", ""BillingCountry"": null, ""Phone"": ""503-982-5373"", ""Fax"": null, ""mbfc__Email__c"": ""hmrf@misionerasdefatima.org"", ""Website"": ""https://www.misionerasdefatima.org/"", ""mbfc__Abbreviation__c"": ""Missionaries of the Rosary of Fatima"", ""mbfc__Religious_Suffix__c"": ""HMRF"", ""mbfc__Type_Members__c"": ""Women"", ""Description"": ""Serving Sacred Heart Parish, Medford; St. Joseph and St. Vincent de Paul Parishes, Salem; St. Luke Parish, Woodburn; and Sacred Heart Parish, Gervais; and Our Lady of Perpetual Help Parish, Albany"", ""Job_Id__c"": 157, ""ParentId"": ""001Ps00000l5LigIAE"", ""Archdpdx_Migration_Id__c"": ""RelCommunities_39""}",True,
